frac_migration1  frac_migration2  logmhcrit  prob1  prob2  ssfr1  ssfr2  lnprob
0.7736  0.0752  12.5776  0.0947  0.9436  -10.9385  -9.0070  -0.3716
0.4669  0.5444  12.3564  0.2743  0.7963  -10.7574  -9.1361  -0.1027
0.6206  0.9891  12.3333  0.7484  0.7106  -11.0173  -9.4819  -0.1607
0.0174  0.6378  12.4961  0.0914  0.6181  -10.9535  -9.1912  -0.4960
0.2297  0.4865  12.5047  0.3879  0.3208  -10.9204  -9.0390  -0.1495
0.0270  0.6693  12.3632  0.6459  0.9479  -11.0957  -9.5929  -0.4809
0.8089  0.7258  12.7017  0.7240  0.1180  -10.8688  -9.5245  -0.0916
0.6835  0.5420  12.4103  0.1122  0.1663  -11.1917  -9.1452  -0.0808
0.5925  0.0067  12.2830  0.7273  0.9660  -11.1163  -9.2730  -0.2698
0.7334  0.6489  12.2704  0.3052  0.8639  -11.1209  -9.6744  -0.3109
0.8258  0.0879  12.3410  0.1142  0.6602  -11.2900  -9.9618  -0.2474
0.3738  0.7275  12.3579  0.0449  0.7617  -11.2233  -9.3451  -0.0767
0.1247  0.3937  12.2604  0.8992  0.1417  -10.5340  -9.6462  -0.4566
0.6781  0.2146  12.4502  0.1204  0.9162  -10.9382  -9.5294  -0.3097
0.7736  0.0752  12.5776  0.0947  0.9436  -10.9385  -9.0070  -0.3716
0.4669  0.5444  12.3564  0.2743  0.7963  -10.7574  -9.1361  -0.1027
0.6206  0.9891  12.3333  0.7484  0.7106  -11.0173  -9.4819  -0.1607
0.0174  0.6378  12.4961  0.0914  0.6181  -10.9535  -9.1912  -0.4960
0.1579  0.5376  12.5018  0.2876  0.4214  -10.9316  -9.0905  -0.1661
0.0270  0.6693  12.3632  0.6459  0.9479  -11.0957  -9.5929  -0.4809
0.8089  0.7258  12.7017  0.7240  0.1180  -10.8688  -9.5245  -0.0916
0.7398  0.5569  12.4254  0.0329  0.1687  -11.2579  -9.0948  -0.0611
0.5925  0.0067  12.2830  0.7273  0.9660  -11.1163  -9.2730  -0.2698
0.7334  0.6489  12.2704  0.3052  0.8639  -11.1209  -9.6744  -0.3109
0.8341  0.0773  12.3406  0.1105  0.6571  -11.3023  -9.9810  -0.2495
0.3738  0.7275  12.3579  0.0449  0.7617  -11.2233  -9.3451  -0.0767
0.1247  0.3937  12.2604  0.8992  0.1417  -10.5340  -9.6462  -0.4566
0.6781  0.2146  12.4502  0.1204  0.9162  -10.9382  -9.5294  -0.3097
0.7736  0.0752  12.5776  0.0947  0.9436  -10.9385  -9.0070  -0.3716
0.5406  0.5460  12.3217  0.2712  0.8857  -10.7159  -9.1470  -0.1881
0.6206  0.9891  12.3333  0.7484  0.7106  -11.0173  -9.4819  -0.1607
0.0174  0.6378  12.4961  0.0914  0.6181  -10.9535  -9.1912  -0.4960
0.1615  0.5531  12.5277  0.2221  0.4513  -10.9742  -9.0309  -0.1506
0.0270  0.6693  12.3632  0.6459  0.9479  -11.0957  -9.5929  -0.4809
0.8089  0.7258  12.7017  0.7240  0.1180  -10.8688  -9.5245  -0.0916
0.7398  0.5569  12.4254  0.0329  0.1687  -11.2579  -9.0948  -0.0611
0.5925  0.0067  12.2830  0.7273  0.9660  -11.1163  -9.2730  -0.2698
0.7755  0.6397  12.2601  0.3357  0.8758  -11.1089  -9.7130  -0.3370
0.8341  0.0773  12.3406  0.1105  0.6571  -11.3023  -9.9810  -0.2495
0.3738  0.7275  12.3579  0.0449  0.7617  -11.2233  -9.3451  -0.0767
0.1247  0.3937  12.2604  0.8992  0.1417  -10.5340  -9.6462  -0.4566
0.7276  0.1711  12.4154  0.1173  0.8340  -11.0537  -9.6727  -0.2932
0.7736  0.0752  12.5776  0.0947  0.9436  -10.9385  -9.0070  -0.3716
0.5406  0.5460  12.3217  0.2712  0.8857  -10.7159  -9.1470  -0.1881
0.6206  0.9891  12.3333  0.7484  0.7106  -11.0173  -9.4819  -0.1607
0.0174  0.6378  12.4961  0.0914  0.6181  -10.9535  -9.1912  -0.4960
0.1615  0.5531  12.5277  0.2221  0.4513  -10.9742  -9.0309  -0.1506
0.0270  0.6693  12.3632  0.6459  0.9479  -11.0957  -9.5929  -0.4809
0.8089  0.7258  12.7017  0.7240  0.1180  -10.8688  -9.5245  -0.0916
0.7398  0.5569  12.4254  0.0329  0.1687  -11.2579  -9.0948  -0.0611
0.5925  0.0067  12.2830  0.7273  0.9660  -11.1163  -9.2730  -0.2698
0.7755  0.6397  12.2601  0.3357  0.8758  -11.1089  -9.7130  -0.3370
0.8341  0.0773  12.3406  0.1105  0.6571  -11.3023  -9.9810  -0.2495
0.3738  0.7275  12.3579  0.0449  0.7617  -11.2233  -9.3451  -0.0767
0.1247  0.3937  12.2604  0.8992  0.1417  -10.5340  -9.6462  -0.4566
0.7276  0.1711  12.4154  0.1173  0.8340  -11.0537  -9.6727  -0.2932
0.7736  0.0752  12.5776  0.0947  0.9436  -10.9385  -9.0070  -0.3716
0.5406  0.5460  12.3217  0.2712  0.8857  -10.7159  -9.1470  -0.1881
0.6206  0.9891  12.3333  0.7484  0.7106  -11.0173  -9.4819  -0.1607
0.0174  0.6378  12.4961  0.0914  0.6181  -10.9535  -9.1912  -0.4960
0.1615  0.5531  12.5277  0.2221  0.4513  -10.9742  -9.0309  -0.1506
0.0270  0.6693  12.3632  0.6459  0.9479  -11.0957  -9.5929  -0.4809
0.8089  0.7258  12.7017  0.7240  0.1180  -10.8688  -9.5245  -0.0916
0.7398  0.5569  12.4254  0.0329  0.1687  -11.2579  -9.0948  -0.0611
0.6041  0.0208  12.2944  0.6749  0.9547  -11.1110  -9.3073  -0.2682
0.7755  0.6397  12.2601  0.3357  0.8758  -11.1089  -9.7130  -0.3370
0.8231  0.0769  12.3839  0.1076  0.7093  -11.2359  -9.8032  -0.2746
0.3738  0.7275  12.3579  0.0449  0.7617  -11.2233  -9.3451  -0.0767
0.1247  0.3937  12.2604  0.8992  0.1417  -10.5340  -9.6462  -0.4566
0.7276  0.1711  12.4154  0.1173  0.8340  -11.0537  -9.6727  -0.2932
0.7736  0.0752  12.5776  0.0947  0.9436  -10.9385  -9.0070  -0.3716
0.5406  0.5460  12.3217  0.2712  0.8857  -10.7159  -9.1470  -0.1881
0.6206  0.9891  12.3333  0.7484  0.7106  -11.0173  -9.4819  -0.1607
0.0172  0.6379  12.4961  0.0914  0.6181  -10.9535  -9.1910  -0.4960
0.1615  0.5531  12.5277  0.2221  0.4513  -10.9742  -9.0309  -0.1506
0.0270  0.6693  12.3632  0.6459  0.9479  -11.0957  -9.5929  -0.4809
0.8089  0.7258  12.7017  0.7240  0.1180  -10.8688  -9.5245  -0.0916
0.7398  0.5569  12.4254  0.0329  0.1687  -11.2579  -9.0948  -0.0611
0.6041  0.0208  12.2944  0.6749  0.9547  -11.1110  -9.3073  -0.2682
0.7575  0.4639  12.3183  0.2538  0.8601  -11.0882  -9.6979  -0.3180
0.8231  0.0769  12.3839  0.1076  0.7093  -11.2359  -9.8032  -0.2746
0.3958  0.7456  12.3403  0.0265  0.7939  -11.2491  -9.3777  -0.0772
0.1294  0.3900  12.2607  0.8970  0.1497  -10.5397  -9.6429  -0.4468
0.7276  0.1711  12.4154  0.1173  0.8340  -11.0537  -9.6727  -0.2932
0.7736  0.0752  12.5776  0.0947  0.9436  -10.9385  -9.0070  -0.3716
0.5103  0.5443  12.3059  0.3073  0.9945  -10.6336  -9.1550  -0.2151
0.6196  0.9305  12.3309  0.7440  0.7253  -11.0230  -9.4713  -0.1714
0.0172  0.6379  12.4961  0.0914  0.6181  -10.9535  -9.1910  -0.4960
0.1819  0.5699  12.5113  0.2050  0.4812  -10.9982  -9.0612  -0.1315
0.0270  0.6693  12.3632  0.6459  0.9479  -11.0957  -9.5929  -0.4809
0.8089  0.7258  12.7017  0.7240  0.1180  -10.8688  -9.5245  -0.0916
0.7398  0.5569  12.4254  0.0329  0.1687  -11.2579  -9.0948  -0.0611
0.6041  0.0208  12.2944  0.6749  0.9547  -11.1110  -9.3073  -0.2682
0.7527  0.4164  12.3341  0.2316  0.8559  -11.0826  -9.6938  -0.3181
0.8231  0.0769  12.3839  0.1076  0.7093  -11.2359  -9.8032  -0.2746
0.4119  0.7589  12.3274  0.0131  0.8175  -11.2680  -9.4016  -0.0838
0.1294  0.3900  12.2607  0.8970  0.1497  -10.5397  -9.6429  -0.4468
0.7187  0.0845  12.4441  0.0769  0.8263  -11.0435  -9.6652  -0.2791
0.7736  0.0752  12.5776  0.0947  0.9436  -10.9385  -9.0070  -0.3716
0.5103  0.5443  12.3059  0.3073  0.9945  -10.6336  -9.1550  -0.2151
0.5334  0.8925  12.3356  0.7297  0.7577  -11.0335  -9.4890  -0.1277
0.0172  0.6379  12.4962  0.0913  0.6180  -10.9534  -9.1909  -0.4960
0.1819  0.5699  12.5113  0.2050  0.4812  -10.9982  -9.0612  -0.1315
0.0270  0.6693  12.3632  0.6459  0.9479  -11.0957  -9.5929  -0.4809
0.8089  0.7258  12.7017  0.7240  0.1180  -10.8688  -9.5245  -0.0916
0.7398  0.5569  12.4254  0.0329  0.1687  -11.2579  -9.0948  -0.0611
0.6041  0.0208  12.2944  0.6749  0.9547  -11.1110  -9.3073  -0.2682
0.9015  0.2669  12.3370  0.3271  0.8727  -11.0016  -9.8214  -0.3837
0.8231  0.0769  12.3839  0.1076  0.7093  -11.2359  -9.8032  -0.2746
0.4119  0.7589  12.3274  0.0131  0.8175  -11.2680  -9.4016  -0.0838
0.1294  0.3900  12.2607  0.8970  0.1497  -10.5397  -9.6429  -0.4468
0.7187  0.0845  12.4441  0.0769  0.8263  -11.0435  -9.6652  -0.2791
0.7736  0.0752  12.5776  0.0947  0.9436  -10.9385  -9.0070  -0.3716
0.5103  0.5443  12.3059  0.3073  0.9945  -10.6336  -9.1550  -0.2151
0.5334  0.8925  12.3356  0.7297  0.7577  -11.0335  -9.4890  -0.1277
0.0172  0.6379  12.4962  0.0913  0.6180  -10.9534  -9.1909  -0.4960
0.2654  0.5001  12.5207  0.1895  0.5464  -10.9898  -9.0535  -0.1223
0.0270  0.6693  12.3632  0.6459  0.9479  -11.0957  -9.5929  -0.4809
0.8089  0.7258  12.7017  0.7240  0.1180  -10.8688  -9.5245  -0.0916
0.7236  0.5560  12.4170  0.0523  0.2272  -11.2137  -9.0990  -0.0414
0.6041  0.0208  12.2944  0.6749  0.9547  -11.1110  -9.3073  -0.2682
0.8932  0.2544  12.3526  0.3120  0.8773  -10.9975  -9.7685  -0.3849
0.8208  0.0785  12.3842  0.1076  0.7091  -11.2351  -9.8015  -0.2773
0.4119  0.7589  12.3274  0.0131  0.8175  -11.2680  -9.4016  -0.0838
0.1294  0.3900  12.2607  0.8970  0.1497  -10.5397  -9.6429  -0.4468
0.7055  0.0772  12.4269  0.1458  0.8411  -11.0513  -9.6240  -0.2795
0.7736  0.0752  12.5776  0.0947  0.9436  -10.9385  -9.0070  -0.3716
0.5428  0.5461  12.3228  0.2685  0.8776  -10.7219  -9.1465  -0.1899
0.5334  0.8925  12.3356  0.7297  0.7577  -11.0335  -9.4890  -0.1277
0.0172  0.6379  12.4962  0.0913  0.6180  -10.9534  -9.1909  -0.4960
0.1943  0.5396  12.5137  0.1613  0.5669  -10.9794  -9.0929  -0.1250
0.0270  0.6693  12.3632  0.6459  0.9479  -11.0957  -9.5929  -0.4809
0.8089  0.7258  12.7017  0.7240  0.1180  -10.8688  -9.5245  -0.0916
0.7236  0.5560  12.4170  0.0523  0.2272  -11.2137  -9.0990  -0.0414
0.6041  0.0208  12.2944  0.6749  0.9547  -11.1110  -9.3073  -0.2682
0.8808  0.2763  12.3520  0.3264  0.8732  -10.9988  -9.7589  -0.3781
0.8208  0.0785  12.3842  0.1076  0.7091  -11.2351  -9.8015  -0.2773
0.4119  0.7589  12.3274  0.0131  0.8175  -11.2680  -9.4016  -0.0838
0.1294  0.3900  12.2607  0.8970  0.1497  -10.5397  -9.6429  -0.4468
0.7055  0.0772  12.4269  0.1458  0.8411  -11.0513  -9.6240  -0.2795
0.7736  0.0752  12.5776  0.0947  0.9436  -10.9385  -9.0070  -0.3716
0.5428  0.5461  12.3228  0.2685  0.8776  -10.7219  -9.1465  -0.1899
0.5334  0.8925  12.3356  0.7297  0.7577  -11.0335  -9.4890  -0.1277
0.0172  0.6379  12.4962  0.0913  0.6180  -10.9534  -9.1909  -0.4960
0.1943  0.5396  12.5137  0.1613  0.5669  -10.9794  -9.0929  -0.1250
0.0270  0.6693  12.3632  0.6459  0.9479  -11.0957  -9.5929  -0.4809
0.8089  0.7258  12.7017  0.7240  0.1180  -10.8688  -9.5245  -0.0916
0.7236  0.5560  12.4170  0.0523  0.2272  -11.2137  -9.0990  -0.0414
0.6041  0.0208  12.2944  0.6749  0.9547  -11.1110  -9.3073  -0.2682
0.8808  0.2763  12.3520  0.3264  0.8732  -10.9988  -9.7589  -0.3781
0.8208  0.0785  12.3842  0.1076  0.7091  -11.2351  -9.8015  -0.2773
0.4119  0.7589  12.3274  0.0131  0.8175  -11.2680  -9.4016  -0.0838
0.1033  0.4103  12.2589  0.9092  0.1055  -10.5083  -9.6613  -0.4868
0.7120  0.0808  12.4353  0.1120  0.8338  -11.0475  -9.6442  -0.2816
0.7736  0.0752  12.5776  0.0947  0.9436  -10.9385  -9.0070  -0.3716
0.5428  0.5461  12.3228  0.2685  0.8776  -10.7219  -9.1465  -0.1899
0.5334  0.8925  12.3356  0.7297  0.7577  -11.0335  -9.4890  -0.1277
0.0172  0.6379  12.4962  0.0913  0.6180  -10.9534  -9.1909  -0.4960
0.3746  0.3798  12.4864  0.1442  0.6599  -11.0031  -9.2849  -0.0798
0.0270  0.6693  12.3632  0.6459  0.9479  -11.0957  -9.5929  -0.4809
0.8198  0.7986  12.7318  0.7931  0.0371  -10.8486  -9.5110  -0.2893
0.7236  0.5560  12.4170  0.0523  0.2272  -11.2137  -9.0990  -0.0414
0.6041  0.0208  12.2944  0.6749  0.9547  -11.1110  -9.3073  -0.2682
0.9754  0.1086  12.3565  0.2166  0.9046  -10.9893  -9.8324  -0.4161
0.8208  0.0785  12.3842  0.1076  0.7091  -11.2351  -9.8015  -0.2773
0.4119  0.7589  12.3274  0.0131  0.8175  -11.2680  -9.4016  -0.0838
0.1033  0.4103  12.2589  0.9092  0.1055  -10.5083  -9.6613  -0.4868
0.7120  0.0808  12.4353  0.1120  0.8338  -11.0475  -9.6442  -0.2816
0.7736  0.0752  12.5776  0.0947  0.9436  -10.9385  -9.0070  -0.3716
0.5586  0.5617  12.3075  0.2801  0.8981  -10.6956  -9.1335  -0.2135
0.5334  0.8925  12.3356  0.7297  0.7577  -11.0335  -9.4890  -0.1277
0.0172  0.6379  12.4962  0.0913  0.6180  -10.9534  -9.1909  -0.4960
0.2456  0.4941  12.5059  0.1565  0.5934  -10.9861  -9.1475  -0.1273
0.0270  0.6693  12.3632  0.6459  0.9479  -11.0957  -9.5929  -0.4809
0.8198  0.7986  12.7318  0.7931  0.0371  -10.8486  -9.5110  -0.2893
0.7236  0.5560  12.4170  0.0523  0.2272  -11.2137  -9.0990  -0.0414
0.6041  0.0208  12.2944  0.6749  0.9547  -11.1110  -9.3073  -0.2682
0.9754  0.1086  12.3565  0.2166  0.9046  -10.9893  -9.8324  -0.4161
0.8208  0.0785  12.3842  0.1076  0.7091  -11.2351  -9.8015  -0.2773
0.4119  0.7589  12.3274  0.0131  0.8175  -11.2680  -9.4016  -0.0838
0.1033  0.4103  12.2589  0.9092  0.1055  -10.5083  -9.6613  -0.4868
0.7120  0.0808  12.4353  0.1120  0.8338  -11.0475  -9.6442  -0.2816
0.7736  0.0752  12.5776  0.0947  0.9436  -10.9385  -9.0070  -0.3716
0.5586  0.5617  12.3075  0.2801  0.8981  -10.6956  -9.1335  -0.2135
0.4930  0.9640  12.3183  0.8737  0.8705  -10.9952  -9.5719  -0.1443
0.0140  0.6399  12.4960  0.0904  0.6184  -10.9530  -9.1915  -0.4960
0.2637  0.4981  12.4944  0.1636  0.6110  -10.9693  -9.1467  -0.1237
0.0270  0.6693  12.3632  0.6459  0.9479  -11.0957  -9.5929  -0.4809
0.8198  0.7986  12.7318  0.7931  0.0371  -10.8486  -9.5110  -0.2893
0.7236  0.5560  12.4170  0.0523  0.2272  -11.2137  -9.0990  -0.0414
0.6041  0.0208  12.2944  0.6749  0.9547  -11.1110  -9.3073  -0.2682
0.9754  0.1086  12.3565  0.2166  0.9046  -10.9893  -9.8324  -0.4161
0.9159  0.0766  12.3395  0.1037  0.6000  -11.3992  -9.9390  -0.2442
0.4119  0.7589  12.3274  0.0131  0.8175  -11.2680  -9.4016  -0.0838
0.1033  0.4103  12.2589  0.9092  0.1055  -10.5083  -9.6613  -0.4868
0.7120  0.0808  12.4353  0.1120  0.8338  -11.0475  -9.6442  -0.2816
0.7736  0.0752  12.5776  0.0947  0.9436  -10.9385  -9.0070  -0.3716
0.5419  0.5623  12.2964  0.3032  0.9660  -10.6431  -9.1369  -0.2251
0.4930  0.9640  12.3183  0.8737  0.8705  -10.9952  -9.5719  -0.1443
0.0140  0.6399  12.4960  0.0904  0.6184  -10.9530  -9.1915  -0.4960
0.3708  0.4372  12.4937  0.1950  0.6079  -10.9763  -9.1275  -0.0844
0.0244  0.6633  12.3900  0.5336  0.8813  -11.0669  -9.5118  -0.4905
0.8198  0.7986  12.7318  0.7931  0.0371  -10.8486  -9.5110  -0.2893
0.7254  0.5527  12.4178  0.0457  0.2220  -11.2155  -9.0952  -0.0421
0.6041  0.0208  12.2944  0.6749  0.9547  -11.1110  -9.3073  -0.2682
0.8801  0.1613  12.3703  0.2041  0.8762  -10.9857  -9.7688  -0.3784
0.9159  0.0766  12.3395  0.1037  0.6000  -11.3992  -9.9390  -0.2442
0.4119  0.7589  12.3274  0.0131  0.8175  -11.2680  -9.4016  -0.0838
0.1033  0.4103  12.2589  0.9092  0.1055  -10.5083  -9.6613  -0.4868
0.7162  0.1086  12.4468  0.1385  0.8029  -11.0398  -9.6390  -0.2654
0.7736  0.0752  12.5776  0.0947  0.9436  -10.9385  -9.0070  -0.3716
0.5420  0.5613  12.2964  0.3039  0.9660  -10.6440  -9.1373  -0.2241
0.4930  0.9640  12.3183  0.8737  0.8705  -10.9952  -9.5719  -0.1443
0.0140  0.6399  12.4960  0.0904  0.6184  -10.9530  -9.1915  -0.4960
0.3708  0.4372  12.4937  0.1950  0.6079  -10.9763  -9.1275  -0.0844
0.0244  0.6633  12.3900  0.5336  0.8813  -11.0669  -9.5118  -0.4905
0.8198  0.7986  12.7318  0.7931  0.0371  -10.8486  -9.5110  -0.2893
0.7254  0.5527  12.4178  0.0457  0.2220  -11.2155  -9.0952  -0.0421
0.6041  0.0208  12.2944  0.6749  0.9547  -11.1110  -9.3073  -0.2682
0.8801  0.1613  12.3703  0.2041  0.8762  -10.9857  -9.7688  -0.3784
0.9083  0.0863  12.3386  0.1077  0.6074  -11.3840  -9.9229  -0.2455
0.4119  0.7589  12.3274  0.0131  0.8175  -11.2680  -9.4016  -0.0838
0.1033  0.4103  12.2589  0.9092  0.1055  -10.5083  -9.6613  -0.4868
0.7162  0.1086  12.4468  0.1385  0.8029  -11.0398  -9.6390  -0.2654
0.7736  0.0752  12.5776  0.0947  0.9436  -10.9385  -9.0070  -0.3716
0.5420  0.5613  12.2964  0.3039  0.9660  -10.6440  -9.1373  -0.2241
0.4930  0.9640  12.3183  0.8737  0.8705  -10.9952  -9.5719  -0.1443
0.0140  0.6399  12.4960  0.0904  0.6184  -10.9530  -9.1915  -0.4960
0.3708  0.4372  12.4937  0.1950  0.6079  -10.9763  -9.1275  -0.0844
0.0244  0.6633  12.3900  0.5336  0.8813  -11.0669  -9.5118  -0.4905
0.8198  0.7986  12.7318  0.7931  0.0371  -10.8486  -9.5110  -0.2893
0.7254  0.5527  12.4178  0.0457  0.2220  -11.2155  -9.0952  -0.0421
0.6041  0.0208  12.2944  0.6749  0.9547  -11.1110  -9.3073  -0.2682
0.8801  0.1613  12.3703  0.2041  0.8762  -10.9857  -9.7688  -0.3784
0.9083  0.0863  12.3386  0.1077  0.6074  -11.3840  -9.9229  -0.2455
0.4119  0.7589  12.3274  0.0131  0.8175  -11.2680  -9.4016  -0.0838
0.1098  0.4138  12.2631  0.9081  0.1049  -10.5114  -9.6600  -0.4854
0.7152  0.0601  12.4500  0.1486  0.8663  -11.0206  -9.6984  -0.3025
0.7736  0.0752  12.5776  0.0947  0.9436  -10.9385  -9.0070  -0.3716
0.5420  0.5613  12.2964  0.3039  0.9660  -10.6440  -9.1373  -0.2241
0.4930  0.9640  12.3183  0.8737  0.8705  -10.9952  -9.5719  -0.1443
0.0140  0.6399  12.4960  0.0904  0.6184  -10.9530  -9.1915  -0.4960
0.4248  0.4065  12.4933  0.2109  0.6063  -10.9798  -9.1178  -0.0709
0.0244  0.6633  12.3900  0.5336  0.8813  -11.0669  -9.5118  -0.4905
0.8198  0.7986  12.7318  0.7931  0.0371  -10.8486  -9.5110  -0.2893
0.7254  0.5527  12.4178  0.0457  0.2220  -11.2155  -9.0952  -0.0421
0.6041  0.0208  12.2944  0.6749  0.9547  -11.1110  -9.3073  -0.2682
0.8801  0.1613  12.3703  0.2041  0.8762  -10.9857  -9.7688  -0.3784
0.9083  0.0863  12.3386  0.1077  0.6074  -11.3840  -9.9229  -0.2455
0.4119  0.7589  12.3274  0.0131  0.8175  -11.2680  -9.4016  -0.0838
0.1098  0.4138  12.2631  0.9081  0.1049  -10.5114  -9.6600  -0.4854
0.7152  0.0601  12.4500  0.1486  0.8663  -11.0206  -9.6984  -0.3025
0.7736  0.0752  12.5776  0.0947  0.9436  -10.9385  -9.0070  -0.3716
0.5420  0.5613  12.2964  0.3039  0.9660  -10.6440  -9.1373  -0.2241
0.4930  0.9640  12.3183  0.8737  0.8705  -10.9952  -9.5719  -0.1443
0.0140  0.6399  12.4960  0.0904  0.6184  -10.9530  -9.1915  -0.4960
0.3730  0.3380  12.5805  0.1697  0.4471  -11.1284  -9.1091  -0.0980
0.0244  0.6633  12.3900  0.5336  0.8813  -11.0669  -9.5118  -0.4905
0.8198  0.7986  12.7318  0.7931  0.0371  -10.8486  -9.5110  -0.2893
0.7254  0.5527  12.4178  0.0457  0.2220  -11.2155  -9.0952  -0.0421
0.6041  0.0208  12.2944  0.6749  0.9547  -11.1110  -9.3073  -0.2682
0.8801  0.1613  12.3703  0.2041  0.8762  -10.9857  -9.7688  -0.3784
0.7668  0.1739  12.3635  0.1050  0.6091  -11.3158  -9.8071  -0.1832
0.4119  0.7589  12.3274  0.0131  0.8175  -11.2680  -9.4016  -0.0838
0.1098  0.4138  12.2631  0.9081  0.1049  -10.5114  -9.6600  -0.4854
0.7152  0.0601  12.4500  0.1486  0.8663  -11.0206  -9.6984  -0.3025
0.7736  0.0752  12.5776  0.0947  0.9436  -10.9385  -9.0070  -0.3716
0.5420  0.5613  12.2964  0.3039  0.9660  -10.6440  -9.1373  -0.2241
0.4647  0.9459  12.3226  0.8532  0.8711  -10.9996  -9.5683  -0.1249
0.0140  0.6399  12.4960  0.0904  0.6184  -10.9530  -9.1915  -0.4960
0.3730  0.3380  12.5805  0.1697  0.4471  -11.1284  -9.1091  -0.0980
0.0264  0.6678  12.3699  0.6178  0.9312  -11.0885  -9.5726  -0.4845
0.8233  0.7972  12.7358  0.7925  0.0290  -10.8471  -9.5105  -0.3269
0.7254  0.5527  12.4178  0.0457  0.2220  -11.2155  -9.0952  -0.0421
0.6041  0.0208  12.2944  0.6749  0.9547  -11.1110  -9.3073  -0.2682
0.9038  0.1333  12.3755  0.1971  0.8699  -11.0097  -9.8131  -0.3875
0.7668  0.1739  12.3635  0.1050  0.6091  -11.3158  -9.8071  -0.1832
0.4119  0.7589  12.3274  0.0131  0.8175  -11.2680  -9.4016  -0.0838
0.1098  0.4138  12.2631  0.9081  0.1049  -10.5114  -9.6600  -0.4854
0.7152  0.0601  12.4500  0.1486  0.8663  -11.0206  -9.6984  -0.3025
0.7613  0.1970  12.5369  0.0822  0.7595  -11.0092  -9.0295  -0.2670
0.5420  0.5613  12.2964  0.3039  0.9660  -10.6440  -9.1373  -0.2241
0.4647  0.9459  12.3226  0.8532  0.8711  -10.9996  -9.5683  -0.1249
0.0140  0.6399  12.4960  0.0904  0.6184  -10.9530  -9.1915  -0.4960
0.3730  0.3380  12.5805  0.1697  0.4471  -11.1284  -9.1091  -0.0980
0.0264  0.6678  12.3699  0.6178  0.9312  -11.0885  -9.5726  -0.4845
0.6186  0.7574  12.6751  0.6149  0.1781  -10.8739  -9.4298  -0.0878
0.7254  0.5527  12.4178  0.0457  0.2220  -11.2155  -9.0952  -0.0421
0.6041  0.0208  12.2944  0.6749  0.9547  -11.1110  -9.3073  -0.2682
0.9038  0.1333  12.3755  0.1971  0.8699  -11.0097  -9.8131  -0.3875
0.7668  0.1739  12.3635  0.1050  0.6091  -11.3158  -9.8071  -0.1832
0.4119  0.7589  12.3274  0.0131  0.8175  -11.2680  -9.4016  -0.0838
0.1098  0.4138  12.2631  0.9081  0.1049  -10.5114  -9.6600  -0.4854
0.7152  0.0601  12.4500  0.1486  0.8663  -11.0206  -9.6984  -0.3025
0.7613  0.1970  12.5369  0.0822  0.7595  -11.0092  -9.0295  -0.2670
0.5420  0.5613  12.2964  0.3039  0.9660  -10.6440  -9.1373  -0.2241
0.4647  0.9459  12.3226  0.8532  0.8711  -10.9996  -9.5683  -0.1249
0.0140  0.6399  12.4960  0.0904  0.6184  -10.9530  -9.1915  -0.4960
0.3730  0.3380  12.5805  0.1697  0.4471  -11.1284  -9.1091  -0.0980
0.0264  0.6678  12.3699  0.6178  0.9312  -11.0885  -9.5726  -0.4845
0.6186  0.7574  12.6751  0.6149  0.1781  -10.8739  -9.4298  -0.0878
0.7254  0.5527  12.4178  0.0457  0.2220  -11.2155  -9.0952  -0.0421
0.6041  0.0208  12.2944  0.6749  0.9547  -11.1110  -9.3073  -0.2682
0.9038  0.1333  12.3755  0.1971  0.8699  -11.0097  -9.8131  -0.3875
0.7668  0.1739  12.3635  0.1050  0.6091  -11.3158  -9.8071  -0.1832
0.4119  0.7589  12.3274  0.0131  0.8175  -11.2680  -9.4016  -0.0838
0.1098  0.4138  12.2631  0.9081  0.1049  -10.5114  -9.6600  -0.4854
0.7152  0.0601  12.4500  0.1486  0.8663  -11.0206  -9.6984  -0.3025
0.7613  0.1970  12.5369  0.0822  0.7595  -11.0092  -9.0295  -0.2670
0.5420  0.5613  12.2964  0.3039  0.9660  -10.6440  -9.1373  -0.2241
0.4647  0.9459  12.3226  0.8532  0.8711  -10.9996  -9.5683  -0.1249
0.0140  0.6399  12.4960  0.0904  0.6184  -10.9530  -9.1915  -0.4960
0.3793  0.3463  12.5699  0.1747  0.4664  -11.1104  -9.1102  -0.0941
0.0106  0.6779  12.3663  0.6293  0.9349  -11.0902  -9.5842  -0.4960
0.6186  0.7574  12.6751  0.6149  0.1781  -10.8739  -9.4298  -0.0878
0.7254  0.5527  12.4178  0.0457  0.2220  -11.2155  -9.0952  -0.0421
0.5877  0.1632  12.2949  0.5771  0.9577  -10.9879  -9.2625  -0.2649
0.9038  0.1333  12.3755  0.1971  0.8699  -11.0097  -9.8131  -0.3875
0.7668  0.1739  12.3635  0.1050  0.6091  -11.3158  -9.8071  -0.1832
0.4119  0.7589  12.3274  0.0131  0.8175  -11.2680  -9.4016  -0.0838
0.1098  0.4138  12.2631  0.9081  0.1049  -10.5114  -9.6600  -0.4854
0.7152  0.0601  12.4500  0.1486  0.8663  -11.0206  -9.6984  -0.3025
0.7613  0.1970  12.5369  0.0822  0.7595  -11.0092  -9.0295  -0.2670
0.4518  0.5810  12.3083  0.3591  0.9607  -10.7197  -9.2131  -0.1465
